# Time-averaged data for fix fixflux1
# TimeStep v_ptemp f_fix10 f_fix11 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
248680000 325.776 -2182.81 1632.92 3.99639e-11 6.39293e-11 3.47595e-11 -1.33802e-11 5.63113e-11 2.75927e-11 3.23122e-11 3.23122e-11
248690000 328.265 -2208.83 1665.58 -6.62772e-11 -9.75688e-11 -3.94978e-11 -3.35231e-11 -3.56623e-11 -4.59455e-11 -4.64801e-11 -4.64801e-11
248700000 325.305 -2203.99 1681.63 4.86636e-10 5.56483e-10 3.27535e-10 9.90967e-11 2.82068e-10 2.62653e-10 2.603e-10 2.603e-10
248710000 322.133 -2209.83 1654.22 7.08125e-11 8.66428e-11 5.9621e-11 1.97351e-11 2.1856e-11 3.81341e-11 3.87941e-11 3.87941e-11
248720000 320.354 -2221.43 1658.23 -3.19109e-10 -3.41485e-10 -2.33325e-10 -5.27415e-11 -1.69473e-10 -1.56453e-10 -1.58592e-10 -1.58592e-10
248730000 321.318 -2208.8 1682.86 3.25694e-10 3.71654e-10 1.92791e-10 8.88687e-11 1.79101e-10 1.70746e-10 1.69367e-10 1.69367e-10
248740000 322.284 -2193.47 1681.27 7.0483e-10 7.49303e-10 4.40624e-10 1.70512e-10 3.87074e-10 3.47031e-10 3.47429e-10 3.47429e-10
248750000 321.338 -2228.74 1677.88 4.4287e-10 5.28143e-10 3.00996e-10 9.60904e-11 2.66969e-10 2.4691e-10 2.4906e-10 2.4906e-10
248760000 318.715 -2205.88 1675.8 4.88206e-10 4.88671e-10 2.91283e-10 1.37419e-10 2.58091e-10 2.32069e-10 2.29832e-10 2.29832e-10
248770000 315.728 -2183.92 1670.2 2.11425e-10 2.33283e-10 1.77404e-10 3.61647e-11 9.8894e-11 1.08422e-10 1.10686e-10 1.10686e-10
248780000 316.087 -2199.06 1665.68 -1.45589e-10 -1.72012e-10 -1.08624e-10 -4.18987e-11 -6.48273e-11 -7.87457e-11 -8.01296e-11 -8.01296e-11
248790000 314.542 -2196.07 1692.81 -3.78338e-11 2.82786e-11 3.37839e-11 -3.21837e-11 -2.82309e-11 9.80169e-12 1.23209e-11 1.23209e-11
248800000 317.015 -2190.78 1675.88 -3.06418e-10 -3.44182e-10 -1.60556e-10 -8.06776e-11 -1.83225e-10 -1.65975e-10 -1.57049e-10 -1.57049e-10
248810000 320.003 -2218.76 1685.14 -1.60714e-10 -1.95064e-10 -8.87475e-11 -5.2599e-11 -9.78126e-11 -9.83282e-11 -9.29595e-11 -9.29595e-11
248820000 321.533 -2231.01 1669.4 -1.64101e-10 -1.87775e-10 -1.31511e-10 -3.0285e-11 -6.5195e-11 -8.69514e-11 -8.44043e-11 -8.44043e-11
248830000 324.662 -2208.97 1670.62 -2.89724e-10 -3.7342e-10 -1.81977e-10 -4.95976e-11 -1.96025e-10 -1.745e-10 -1.71449e-10 -1.71449e-10
248840000 322.498 -2195.89 1655.05 -7.24354e-10 -8.43117e-10 -5.34702e-10 -1.12022e-10 -4.16546e-10 -3.85762e-10 -3.91949e-10 -3.91949e-10
248850000 326.427 -2203.8 1668.66 -1.22965e-09 -1.37076e-09 -7.74482e-10 -2.75859e-10 -6.81344e-10 -6.2868e-10 -6.2537e-10 -6.2537e-10
248860000 321.809 -2197.71 1674.75 -5.48525e-10 -6.37566e-10 -3.37007e-10 -1.41087e-10 -3.34802e-10 -3.01713e-10 -3.00913e-10 -3.00913e-10
248870000 322.514 -2199.71 1664.78 -2.22272e-10 -2.04996e-10 -1.18497e-10 -5.01987e-11 -1.26557e-10 -9.04038e-11 -9.20951e-11 -9.20951e-11
248880000 324.841 -2203.86 1673.3 3.09067e-11 4.00181e-11 9.77098e-12 4.30797e-11 -1.37949e-12 2.2386e-11 2.07422e-11 2.07422e-11
248890000 325.026 -2221.14 1679.48 -2.06817e-10 -1.58273e-10 -9.39893e-11 -5.63409e-11 -1.07083e-10 -6.82075e-11 -6.92691e-11 -6.92691e-11
248900000 325.061 -2228.03 1694.45 -5.41549e-11 -6.43817e-11 -1.54633e-11 -1.46825e-11 -7.54584e-11 -3.81472e-11 -3.84946e-11 -3.84946e-11
248910000 324.41 -2210.09 1680.88 -5.37036e-11 -5.48053e-11 -4.42046e-11 -3.45667e-11 -5.96485e-12 -3.30839e-11 -2.97304e-11 -2.97304e-11
248920000 321.376 -2204.22 1665.54 2.85373e-10 3.28035e-10 2.2582e-10 2.55071e-11 1.67158e-10 1.47249e-10 1.52099e-10 1.52099e-10
248930000 321.594 -2226.68 1658 6.51011e-10 6.85356e-10 3.47615e-10 1.83752e-10 3.80936e-10 3.17965e-10 3.16153e-10 3.16153e-10
248940000 323.794 -2236.61 1655.26 7.61199e-10 8.67786e-10 4.10513e-10 2.29884e-10 4.27097e-10 4.08392e-10 3.95618e-10 3.95618e-10
248950000 322.304 -2234.24 1664.8 6.79873e-10 7.34627e-10 4.28317e-10 1.78638e-10 3.75147e-10 3.51036e-10 3.46973e-10 3.46973e-10
248960000 325.265 -2215.84 1654.82 5.53644e-10 6.18068e-10 3.57487e-10 1.1056e-10 2.97399e-10 2.77317e-10 2.76797e-10 2.76797e-10
248970000 325.561 -2204.97 1672.39 6.81936e-10 7.62195e-10 4.38186e-10 1.77692e-10 3.62671e-10 3.52855e-10 3.52915e-10 3.52915e-10
248980000 326.979 -2228.45 1678.76 6.65167e-10 7.13671e-10 3.58946e-10 1.59083e-10 4.30066e-10 3.29714e-10 3.31578e-10 3.31578e-10
248990000 330.06 -2230.11 1650.4 5.52342e-10 5.95315e-10 3.66326e-10 1.09551e-10 3.3075e-10 2.76625e-10 2.81556e-10 2.81556e-10
249000000 325.488 -2222.12 1648.39 4.37024e-11 5.01172e-11 6.34943e-11 6.19116e-12 1.50201e-12 2.49554e-11 2.56394e-11 2.56394e-11
249010000 329.283 -2230.15 1674.57 -3.05441e-10 -3.30349e-10 -2.2342e-10 -2.26253e-11 -1.91774e-10 -1.47033e-10 -1.5244e-10 -1.5244e-10
249020000 323.612 -2243.46 1671.74 -6.34061e-10 -6.65852e-10 -3.95513e-10 -1.56394e-10 -3.34169e-10 -3.03635e-10 -3.05375e-10 -3.05375e-10
249030000 325.618 -2250.82 1682.17 -7.55593e-10 -8.55907e-10 -4.82668e-10 -1.89934e-10 -4.03959e-10 -3.96414e-10 -3.93322e-10 -3.93322e-10
249040000 326.381 -2235.3 1693.34 -1.17018e-09 -1.41777e-09 -8.2864e-10 -2.10904e-10 -6.64312e-10 -6.52568e-10 -6.51003e-10 -6.51003e-10
249050000 326.402 -2208.06 1680.29 -9.53288e-10 -1.01941e-09 -5.92771e-10 -2.20322e-10 -5.54157e-10 -4.80633e-10 -4.78502e-10 -4.78502e-10
249060000 325.048 -2230.17 1674.43 -7.56911e-10 -7.90802e-10 -4.2165e-10 -2.28548e-10 -3.96285e-10 -3.67236e-10 -3.61902e-10 -3.61902e-10
249070000 328.04 -2221.54 1660.64 -1.83986e-10 -1.92808e-10 -6.49259e-11 -7.3896e-11 -1.17151e-10 -9.08098e-11 -8.8901e-11 -8.8901e-11
249080000 325.145 -2209.24 1692.42 -1.78864e-10 -2.35523e-10 -1.01063e-10 -4.16083e-11 -1.3057e-10 -1.07633e-10 -1.09384e-10 -1.09384e-10
249090000 322.79 -2215.93 1698.55 -3.69284e-10 -4.52688e-10 -2.83079e-10 -3.85279e-11 -2.10914e-10 -2.07006e-10 -2.05733e-10 -2.05733e-10
249100000 323.229 -2213.42 1695.02 -9.07587e-11 -1.46898e-10 -4.01369e-11 -4.4883e-12 -8.60142e-11 -6.27215e-11 -6.23751e-11 -6.23751e-11
249110000 319.793 -2198.77 1685.29 -1.36118e-10 -1.27193e-10 -3.88458e-11 -4.01084e-11 -9.19457e-11 -5.9405e-11 -5.53451e-11 -5.53451e-11
249120000 319.807 -2199.16 1713.29 8.94285e-11 1.84853e-10 1.10213e-10 -1.57275e-11 6.82795e-11 8.38959e-11 8.55212e-11 8.55212e-11
249130000 321.398 -2249.08 1709.43 3.50645e-10 3.4982e-10 2.18825e-10 7.317e-11 2.13261e-10 1.65806e-10 1.67559e-10 1.67559e-10
249140000 317.173 -2241.4 1692.96 9.45406e-10 1.03757e-09 6.12823e-10 1.9033e-10 5.46675e-10 4.79351e-10 4.80336e-10 4.80336e-10
249150000 315.808 -2195.73 1682.03 1.10917e-09 1.22263e-09 7.30349e-10 2.40904e-10 6.15021e-10 5.73944e-10 5.68418e-10 5.68418e-10
249160000 315.298 -2192 1687.99 8.48932e-10 1.00189e-09 6.04988e-10 1.43886e-10 4.6707e-10 4.59052e-10 4.56989e-10 4.56989e-10
249170000 315.856 -2258.93 1666.68 6.90683e-10 7.41737e-10 4.25663e-10 1.57819e-10 3.72559e-10 3.39138e-10 3.36558e-10 3.36558e-10
249180000 316.691 -2203.14 1698.42 3.38886e-10 3.79557e-10 1.83606e-10 7.4775e-11 2.28851e-10 1.76669e-10 1.76143e-10 1.76143e-10
249190000 312.594 -2195.33 1670.19 2.31426e-10 2.84613e-10 1.30533e-10 5.53503e-11 1.41748e-10 1.32822e-10 1.2841e-10 1.2841e-10
249200000 313.126 -2199.98 1683.52 4.88898e-10 5.33167e-10 3.37404e-10 8.36739e-11 2.72402e-10 2.44638e-10 2.45597e-10 2.45597e-10
249210000 316.372 -2206.52 1703.15 5.56517e-10 6.60305e-10 3.01946e-10 1.25591e-10 3.63119e-10 2.94834e-10 2.9732e-10 2.9732e-10
249220000 316.881 -2225.29 1681.85 -1.80129e-11 -3.58819e-11 -3.566e-11 -3.75479e-12 1.79045e-11 -1.23762e-11 -1.29388e-11 -1.29388e-11
249230000 316.142 -2203.43 1701.33 -9.5252e-10 -1.14738e-09 -6.42039e-10 -1.55486e-10 -5.9796e-10 -5.28631e-10 -5.29744e-10 -5.29744e-10
249240000 316.164 -2229.44 1686.56 -1.19075e-09 -1.3675e-09 -7.98398e-10 -2.16069e-10 -7.08895e-10 -6.32758e-10 -6.33217e-10 -6.33217e-10
249250000 315.165 -2220.2 1703.11 -3.14819e-10 -3.20206e-10 -2.16837e-10 -5.85336e-11 -1.66459e-10 -1.51496e-10 -1.49678e-10 -1.49678e-10
249260000 319.857 -2230.94 1690.9 -5.39805e-11 -6.29215e-11 -2.37256e-12 4.63552e-12 -7.30561e-11 -2.33053e-11 -2.57599e-11 -2.57599e-11
249270000 314.742 -2222.58 1668.99 -3.80947e-10 -3.97604e-10 -2.40821e-10 -9.86712e-11 -1.87143e-10 -1.8452e-10 -1.81953e-10 -1.81953e-10
249280000 313.57 -2253.48 1683.46 -3.22828e-10 -3.63163e-10 -2.15181e-10 -8.09435e-11 -1.60312e-10 -1.68392e-10 -1.66291e-10 -1.66291e-10
249290000 311.076 -2200.98 1689.23 -4.17184e-10 -4.68624e-10 -2.70006e-10 -1.03165e-10 -2.34484e-10 -2.20217e-10 -2.19828e-10 -2.19828e-10
249300000 310.587 -2239.33 1684.72 -5.22771e-10 -5.6412e-10 -3.48301e-10 -1.00185e-10 -3.05844e-10 -2.62097e-10 -2.64444e-10 -2.64444e-10
249310000 311.398 -2219.14 1706.22 9.83098e-12 4.52646e-12 5.75181e-11 -1.35048e-11 -2.54627e-11 2.43931e-12 3.92134e-12 3.92134e-12
249320000 315.34 -2234.85 1691.35 5.93445e-10 6.17955e-10 3.75181e-10 1.42223e-10 3.19507e-10 2.90046e-10 2.87867e-10 2.87867e-10
249330000 314.361 -2207.67 1687.86 3.69075e-10 4.42856e-10 2.48632e-10 6.03606e-11 2.35254e-10 2.05554e-10 2.05895e-10 2.05895e-10
249340000 312.786 -2231.32 1690.73 8.23152e-11 4.19108e-11 1.23854e-12 6.29848e-11 5.76124e-11 2.17264e-11 2.57894e-11 2.57894e-11
249350000 313.765 -2251.41 1698.38 1.79438e-10 1.93629e-10 1.16249e-10 2.8412e-11 9.68145e-11 8.01904e-11 8.39641e-11 8.39641e-11
249360000 316.81 -2236.87 1702.51 1.90067e-10 2.37413e-10 1.30154e-10 3.61604e-11 1.24311e-10 1.12932e-10 1.12726e-10 1.12726e-10
249370000 317.29 -2258.3 1702.02 9.94352e-11 7.28972e-11 3.18116e-11 5.63585e-11 2.89612e-11 4.09268e-11 3.288e-11 3.288e-11
249380000 316.228 -2234.56 1683.37 4.5632e-10 5.46665e-10 3.03816e-10 7.24695e-11 3.01259e-10 2.55338e-10 2.55807e-10 2.55807e-10
249390000 318.443 -2224.71 1686.89 7.55288e-10 8.62757e-10 5.12724e-10 1.56979e-10 4.2384e-10 4.00836e-10 4.00462e-10 4.00462e-10
249400000 317.063 -2223.42 1710.45 -5.04664e-10 -5.75247e-10 -2.74308e-10 -1.53872e-10 -2.61397e-10 -2.63198e-10 -2.55839e-10 -2.55839e-10
249410000 314.68 -2220.05 1718.75 -8.08232e-10 -8.74339e-10 -5.75526e-10 -1.57301e-10 -4.39328e-10 -4.08901e-10 -4.11791e-10 -4.11791e-10
249420000 315.637 -2224.94 1717.83 -5.0695e-10 -6.4376e-10 -4.14111e-10 -8.30332e-11 -2.94612e-10 -3.02287e-10 -3.07713e-10 -3.07713e-10
249430000 315.449 -2236.14 1685.84 -3.4181e-10 -3.49596e-10 -2.12646e-10 -5.52692e-11 -1.96453e-10 -1.56906e-10 -1.57265e-10 -1.57265e-10
249440000 316.135 -2235.13 1685.97 3.5937e-11 6.1102e-11 2.51737e-11 1.1872e-11 2.00098e-12 2.34923e-11 2.1926e-11 2.1926e-11
249450000 312.994 -2269.84 1708.2 1.88581e-10 1.86306e-10 9.62068e-11 4.80204e-11 1.20007e-10 8.99782e-11 8.79844e-11 8.79844e-11
249460000 312.607 -2245.54 1702.55 7.12287e-11 1.09178e-10 6.80445e-11 -1.33919e-11 3.4225e-11 3.89966e-11 4.1456e-11 4.1456e-11
249470000 311.951 -2225.73 1697.7 -2.76047e-10 -2.9337e-10 -1.88535e-10 -8.18902e-11 -1.13434e-10 -1.32524e-10 -1.33426e-10 -1.33426e-10
249480000 311.213 -2252.38 1721.48 3.41931e-11 -5.96106e-11 -5.76911e-11 6.7376e-11 -5.73947e-12 -2.62149e-11 -2.90183e-11 -2.90183e-11
249490000 312.138 -2224.44 1718.14 -4.55661e-12 4.00605e-12 1.68264e-11 -3.33229e-12 -4.22737e-12 4.45622e-12 5.5714e-12 5.5714e-12
249500000 312.441 -2218.05 1702.38 2.0416e-10 1.9953e-10 9.85873e-11 2.64047e-11 1.41444e-10 8.62791e-11 8.70214e-11 8.70214e-11
249510000 311.366 -2240.78 1706.12 1.64051e-10 1.69531e-10 1.91576e-11 5.95336e-11 1.38415e-10 7.53297e-11 7.44792e-11 7.44792e-11
249520000 312.576 -2218.84 1701.1 2.36099e-11 1.22288e-10 -7.47245e-12 1.85653e-11 4.89346e-11 5.76991e-11 5.41012e-11 5.41012e-11
249530000 315.616 -2225.95 1719.84 -1.96299e-10 -2.45892e-10 -8.35679e-11 -3.73073e-11 -1.53117e-10 -1.07762e-10 -1.07837e-10 -1.07837e-10
249540000 317.695 -2248.89 1711.67 1.82726e-10 1.36248e-10 8.8453e-11 8.27205e-11 8.41241e-11 7.1457e-11 7.00692e-11 7.00692e-11
249550000 317.756 -2211.43 1689.27 6.75201e-11 8.60552e-11 7.4093e-11 -6.64908e-12 5.10509e-11 3.93454e-11 4.40938e-11 4.40938e-11
249560000 318.674 -2211.42 1681.69 2.12132e-11 2.85392e-11 2.2646e-11 -3.32478e-11 5.96934e-11 1.30901e-11 1.73769e-11 1.73769e-11
249570000 317.342 -2228.61 1707.68 -1.74303e-10 -2.42716e-10 -1.12734e-10 -4.65203e-11 -8.94146e-11 -1.10099e-10 -1.06795e-10 -1.06795e-10
249580000 315.672 -2233.41 1709.88 -6.08352e-10 -6.34239e-10 -3.77795e-10 -1.53879e-10 -3.16956e-10 -2.92383e-10 -2.91725e-10 -2.91725e-10
249590000 318.371 -2265.35 1715.86 -8.18892e-11 -1.05169e-10 -5.29102e-11 -2.54103e-11 -4.79336e-11 -4.97641e-11 -4.98246e-11 -4.98246e-11
249600000 319.639 -2245.54 1724.4 -4.574e-10 -4.45476e-10 -2.47649e-10 -1.33005e-10 -2.54395e-10 -2.12895e-10 -2.09005e-10 -2.09005e-10
249610000 315.751 -2232.02 1724.62 -2.3485e-10 -3.29692e-10 -1.53721e-10 -2.37709e-11 -1.85262e-10 -1.54848e-10 -1.53111e-10 -1.53111e-10
249620000 319.601 -2237 1747.15 -4.60277e-11 -5.86431e-11 -1.60752e-11 -3.59556e-11 -1.95262e-11 -3.27524e-11 -2.92312e-11 -2.92312e-11
249630000 317.407 -2229.36 1726.42 -3.94795e-10 -4.03649e-10 -1.7472e-10 -1.27932e-10 -2.46819e-10 -1.8686e-10 -1.86296e-10 -1.86296e-10
249640000 318.354 -2236.81 1709.21 2.22552e-10 2.99275e-10 1.65445e-10 2.41116e-11 1.77641e-10 1.43969e-10 1.46972e-10 1.46972e-10
249650000 319.04 -2245.29 1698.89 4.19405e-10 4.57629e-10 2.4206e-10 8.64888e-11 2.64414e-10 2.10889e-10 2.10519e-10 2.10519e-10
249660000 316.922 -2238.45 1728.93 6.80146e-10 7.6706e-10 4.66914e-10 1.34093e-10 3.95082e-10 3.5771e-10 3.60179e-10 3.60179e-10
249670000 315.03 -2254.94 1732.99 4.52832e-10 5.0686e-10 3.115e-10 1.03302e-10 2.39225e-10 2.32036e-10 2.35023e-10 2.35023e-10
249680000 315.819 -2241.67 1701.31 3.03737e-10 3.45588e-10 2.28064e-10 6.16445e-11 1.54826e-10 1.62114e-10 1.62125e-10 1.62125e-10
249690000 314.619 -2263.92 1696.59 3.85087e-10 4.45146e-10 2.38394e-10 1.01989e-10 2.17603e-10 2.06261e-10 2.06077e-10 2.06077e-10
249700000 315.09 -2264.36 1709.75 6.85812e-10 7.52666e-10 3.75742e-10 1.63236e-10 4.16857e-10 3.42615e-10 3.41326e-10 3.41326e-10
249710000 318.903 -2240 1684.55 3.77476e-10 4.09541e-10 2.83464e-10 7.4138e-11 1.9097e-10 1.92689e-10 1.93331e-10 1.93331e-10
249720000 318.846 -2264.76 1690.8 3.51992e-10 3.85874e-10 1.72782e-10 1.07656e-10 1.99991e-10 1.76486e-10 1.727e-10 1.727e-10
249730000 318.676 -2244.19 1681.63 2.91881e-10 3.23533e-10 2.03437e-10 5.38653e-11 1.55265e-10 1.46862e-10 1.4777e-10 1.4777e-10
249740000 312.054 -2252.07 1724.15 2.1378e-10 2.40578e-10 1.80445e-10 2.54319e-11 1.03149e-10 1.06357e-10 1.10545e-10 1.10545e-10
249750000 310.288 -2213.01 1721.31 -1.46037e-10 -1.56418e-10 -9.57308e-11 -6.65243e-11 -4.50955e-11 -8.03668e-11 -7.45246e-11 -7.45246e-11
249760000 311.089 -2205.64 1715.76 -1.5334e-10 -1.93516e-10 -1.26726e-10 -1.66336e-11 -9.44853e-11 -9.0312e-11 -9.20831e-11 -9.20831e-11
249770000 314.286 -2205.19 1706.47 -3.60459e-10 -3.31743e-10 -1.8684e-10 -1.03403e-10 -1.89791e-10 -1.55671e-10 -1.51747e-10 -1.51747e-10
249780000 314.819 -2246.64 1736.38 -2.51497e-10 -2.82033e-10 -1.18452e-10 -7.51775e-11 -1.47828e-10 -1.29174e-10 -1.25292e-10 -1.25292e-10
249790000 319.667 -2237.48 1716.82 -4.77801e-10 -5.40532e-10 -3.15518e-10 -1.05676e-10 -2.56293e-10 -2.48326e-10 -2.47136e-10 -2.47136e-10
249800000 320.19 -2237.85 1722.09 -3.3367e-10 -3.55625e-10 -2.11795e-10 -7.89882e-11 -1.87124e-10 -1.64408e-10 -1.66067e-10 -1.66067e-10
249810000 320.417 -2240 1725.13 -2.46414e-10 -3.38232e-10 -2.11918e-10 -1.57417e-11 -1.44293e-10 -1.58042e-10 -1.55453e-10 -1.55453e-10
249820000 325.444 -2247.39 1730.46 1.52365e-10 1.62934e-10 9.22211e-11 9.48648e-12 1.10657e-10 7.19198e-11 7.37132e-11 7.37132e-11
249830000 323.164 -2267.83 1706.23 4.92098e-11 9.79359e-12 6.77619e-11 -8.21013e-12 2.42879e-11 1.42407e-11 1.4666e-11 1.4666e-11
249840000 324.898 -2247.84 1692.16 -2.96873e-10 -2.82695e-10 -1.50748e-10 -6.33103e-11 -1.88167e-10 -1.26609e-10 -1.28664e-10 -1.28664e-10
249850000 322.112 -2265.62 1692.67 1.31336e-10 1.62103e-10 7.55412e-11 1.59339e-11 9.2697e-11 7.54086e-11 7.25869e-11 7.25869e-11
249860000 324.414 -2258.04 1700.5 1.40194e-10 1.37128e-10 7.20521e-11 3.4339e-11 9.05137e-11 6.06324e-11 6.36178e-11 6.36178e-11
249870000 324.405 -2267.35 1688.14 -4.74082e-11 -2.70473e-11 1.2519e-12 -3.38581e-11 -4.16103e-12 -1.12827e-11 -6.92224e-12 -6.92224e-12
249880000 325.304 -2237.08 1699.57 -2.24737e-10 -2.8777e-10 -1.51771e-10 -6.03412e-11 -1.07015e-10 -1.33306e-10 -1.28866e-10 -1.28866e-10
249890000 327.25 -2242.85 1709.38 3.80605e-10 4.10653e-10 1.26605e-10 1.21787e-10 2.85963e-10 1.90515e-10 1.88729e-10 1.88729e-10
249900000 322.447 -2237.47 1713.82 -3.42067e-10 -3.08322e-10 -7.96751e-11 -1.52005e-10 -2.09838e-10 -1.46451e-10 -1.38556e-10 -1.38556e-10
249910000 320.017 -2261.37 1704.29 2.32886e-10 2.48283e-10 1.79811e-10 4.6126e-11 1.02786e-10 1.17823e-10 1.15486e-10 1.15486e-10
249920000 318.149 -2229.29 1705.6 -1.8394e-11 -9.48992e-12 -1.60122e-11 -5.55179e-12 -5.33685e-12 -5.80967e-12 -5.9516e-12 -5.9516e-12
249930000 316.587 -2246.48 1709.34 -1.70301e-10 -2.06722e-10 -1.06711e-10 -3.62329e-11 -1.16456e-10 -9.72659e-11 -9.82717e-11 -9.82717e-11
249940000 316.499 -2210.53 1693.6 -1.49956e-10 -2.05128e-10 -1.45028e-10 5.1059e-12 -8.71075e-11 -8.51941e-11 -9.18492e-11 -9.18492e-11
249950000 318.488 -2255.43 1702.11 5.67852e-11 5.26906e-11 5.91346e-11 -4.57836e-12 3.57358e-11 3.26448e-11 2.97106e-11 2.97106e-11
249960000 319.852 -2258.6 1713.08 6.44226e-13 -3.9545e-12 -1.30156e-11 2.0921e-11 6.76618e-12 3.76229e-12 3.45879e-12 3.45879e-12
249970000 317.282 -2246.32 1717.96 2.17381e-10 2.97921e-10 1.33769e-10 3.46144e-11 1.72705e-10 1.34374e-10 1.39e-10 1.39e-10
249980000 316.283 -2233.86 1705.3 8.96782e-10 1.04022e-09 6.01213e-10 1.64752e-10 5.42044e-10 4.76727e-10 4.82043e-10 4.82043e-10
249990000 312.576 -2244.01 1716.09 9.51634e-11 8.83599e-11 2.15088e-11 1.68705e-11 8.99077e-11 3.50782e-11 3.91404e-11 3.91404e-11
250000000 316.394 -2244.28 1733.57 -3.59549e-10 -3.90719e-10 -2.37166e-10 -4.47211e-11 -2.32005e-10 -1.78475e-10 -1.80884e-10 -1.80884e-10
250010000 321.598 -2219.09 1714.35 -1.05037e-10 -1.24536e-10 -6.139e-11 -8.29012e-12 -6.6603e-11 -5.52298e-11 -5.2753e-11 -5.2753e-11
250020000 319.584 -2245.52 1740.52 2.529e-10 2.20842e-10 1.19116e-10 8.22115e-11 1.39739e-10 1.06601e-10 1.03903e-10 1.03903e-10
250030000 315.49 -2244.63 1719.68 4.56595e-10 5.05786e-10 2.49544e-10 1.38914e-10 2.75796e-10 2.43826e-10 2.39318e-10 2.39318e-10
250040000 310.931 -2244.48 1740.82 1.99541e-10 2.18948e-10 1.33507e-10 4.25426e-11 9.50927e-11 9.69337e-11 9.68708e-11 9.68708e-11
250050000 312.388 -2236.74 1736.52 -5.97717e-10 -6.95151e-10 -3.93993e-10 -9.6068e-11 -3.91439e-10 -3.17328e-10 -3.24065e-10 -3.24065e-10
250060000 310.261 -2220.15 1728.93 -7.40813e-10 -8.3744e-10 -4.56286e-10 -1.30678e-10 -4.73368e-10 -3.83186e-10 -3.85036e-10 -3.85036e-10
250070000 306.556 -2251.54 1733.89 -6.8894e-10 -7.40406e-10 -4.15703e-10 -1.55531e-10 -3.97969e-10 -3.4325e-10 -3.4098e-10 -3.4098e-10
250080000 307.791 -2260.9 1726.45 -8.09532e-10 -9.0827e-10 -5.37697e-10 -1.30765e-10 -4.98403e-10 -4.20708e-10 -4.21578e-10 -4.21578e-10
250090000 306.597 -2253.02 1732.52 -4.29949e-10 -4.79611e-10 -2.34842e-10 -1.07105e-10 -2.54877e-10 -2.18557e-10 -2.16261e-10 -2.16261e-10
250100000 311.252 -2233.06 1716.32 4.88152e-11 8.6523e-11 1.07776e-10 -2.38491e-11 3.22713e-11 5.13116e-11 5.13045e-11 5.13045e-11
250110000 311.83 -2216.91 1739.93 1.15342e-10 1.50205e-10 4.45147e-11 4.20252e-11 9.36031e-11 7.36244e-11 7.21577e-11 7.21577e-11
250120000 310.927 -2256.03 1720.6 -1.45565e-11 -4.77669e-11 -3.70448e-11 4.02876e-12 2.05969e-12 -2.59263e-11 -2.25233e-11 -2.25233e-11
250130000 312.587 -2271.46 1714.05 -2.11675e-10 -2.22927e-10 -1.21856e-10 -6.97167e-11 -1.08755e-10 -1.09141e-10 -1.0518e-10 -1.0518e-10
250140000 313.823 -2207.49 1738.13 -9.48113e-11 -3.10659e-11 -4.49692e-11 -2.24288e-11 -5.66706e-11 -1.53975e-11 -1.89302e-11 -1.89302e-11
250150000 314.264 -2236.54 1722.26 4.5433e-10 4.58441e-10 2.5498e-10 1.12483e-10 2.62946e-10 2.1055e-10 2.11268e-10 2.11268e-10
250160000 317.177 -2252.94 1706.85 1.02467e-09 1.2117e-09 7.45552e-10 1.72124e-10 5.93565e-10 5.68422e-10 5.66672e-10 5.66672e-10
250170000 314.933 -2243.48 1730.42 1.08667e-09 1.14493e-09 7.30822e-10 2.42116e-10 5.668e-10 5.31824e-10 5.32454e-10 5.32454e-10
250180000 316.074 -2202.55 1736.04 4.6375e-10 4.8857e-10 2.04925e-10 1.27833e-10 3.15748e-10 2.28411e-10 2.25434e-10 2.25434e-10
250190000 317.462 -2228.06 1714.91 4.27932e-10 5.39817e-10 3.21425e-10 3.72091e-11 2.95125e-10 2.49e-10 2.53661e-10 2.53661e-10
250200000 322.631 -2239.84 1732.17 4.06698e-10 4.74128e-10 2.57785e-10 6.99558e-11 2.48296e-10 2.07101e-10 2.12642e-10 2.12642e-10
250210000 327.309 -2229.8 1716.19 -9.88228e-11 -9.25891e-11 -7.62419e-11 -1.31093e-12 -5.75779e-11 -4.03851e-11 -4.23205e-11 -4.23205e-11
250220000 324.406 -2244.52 1693.21 -8.31539e-11 -1.37859e-10 -2.02273e-11 1.62432e-11 -9.53789e-11 -4.68614e-11 -5.02324e-11 -5.02324e-11
250230000 328.378 -2249.91 1721.76 -6.07848e-11 -6.93046e-11 1.83822e-11 -2.53504e-11 -7.36859e-11 -2.69993e-11 -2.90433e-11 -2.90433e-11
250240000 332.042 -2254.18 1713.01 3.95152e-11 6.4427e-11 1.09112e-10 -6.27563e-11 2.50417e-11 2.70744e-11 3.0846e-11 3.0846e-11
250250000 332.731 -2289.96 1732.16 -2.77593e-10 -3.49439e-10 -2.21748e-10 6.30069e-12 -1.94916e-10 -1.60525e-10 -1.60684e-10 -1.60684e-10
250260000 336.324 -2284.23 1735.13 -2.67677e-10 -3.25735e-10 -2.63888e-10 -3.18665e-11 -9.20457e-11 -1.5252e-10 -1.49595e-10 -1.49595e-10
250270000 330.852 -2269.95 1723.96 -3.2783e-10 -3.86472e-10 -2.2239e-10 -2.85901e-11 -1.98782e-10 -1.72029e-10 -1.70108e-10 -1.70108e-10
