# Time-averaged data for fix fixke
# TimeStep c_kea c_pea
5768000 71252.3 -23955.3
5769000 71335.1 -23781.1
5770000 71347.4 -23752.6
5771000 71291.8 -23852.4
5772000 71326.5 -23777.5
5773000 71410.6 -23855.2
5774000 71451.8 -23707.8
5775000 71504.4 -23666.9
5776000 71417.8 -23769.6
5777000 71534.1 -23721.5
5778000 71491.8 -23711.9
5779000 71510 -23719.9
5780000 71587.3 -23614.3
5781000 71604.3 -23520
5782000 71607.8 -23490
5783000 71631.9 -23608.1
5784000 71593.1 -23543.9
5785000 71519.4 -23706.4
5786000 71565.3 -23709.3
5787000 71449.1 -23804.5
5788000 71457.6 -23818.2
5789000 71486.1 -23727.4
5790000 71504.8 -23747
5791000 71571.7 -23602.3
5792000 71496 -23646.1
5793000 71422.6 -23744.5
5794000 71325.3 -23897.6
5795000 71359.2 -23820
5796000 71302 -23851.8
5797000 71375.2 -23709.5
5798000 71410.7 -23721.5
5799000 71528.4 -23633.5
5800000 71432.8 -23715.7
5801000 71400.9 -23794.9
5802000 71349.2 -23738.3
5803000 71433.2 -23644
5804000 71418.7 -23618.6
5805000 71453.8 -23592.6
5806000 71454.7 -23736.4
5807000 71364.3 -23732.2
5808000 71395.9 -23754.9
5809000 71400.4 -23658.4
5810000 71416.7 -23543.3
5811000 71491.4 -23570.8
5812000 71433.2 -23681.5
5813000 71408.1 -23709.7
5814000 71398.3 -23784.8
5815000 71320.2 -23850.4
5816000 71216.7 -23920.4
5817000 71374.8 -23737.9
5818000 71453.5 -23705.8
5819000 71432.7 -23771
5820000 71404.3 -23675.1
5821000 71374.3 -23826
5822000 71226.4 -23844.4
5823000 71332.3 -23844.1
5824000 71376.9 -23806.7
5825000 71319 -23770.1
5826000 71387.2 -23784.6
5827000 71261.1 -23863
5828000 71259.7 -23842.8
5829000 71344.7 -23867.1
5830000 71354.5 -23846.9
5831000 71296.3 -23947.7
5832000 71287.6 -23972.5
5833000 71241.4 -24013
5834000 71316.6 -23911.8
5835000 71327.5 -23907
5836000 71326.7 -23908.1
5837000 71347.2 -23904.9
5838000 71297 -23890.9
5839000 71254.3 -23868.1
5840000 71253.6 -23960.7
5841000 71338 -23816.4
5842000 71312.7 -23788.9
5843000 71344.1 -23826.8
5844000 71377.2 -23884
5845000 71308.3 -23954
5846000 71375.2 -23882.6
5847000 71276.4 -23868.9
5848000 71145.6 -24110.1
5849000 71207.7 -23987.4
5850000 71251.5 -24004.6
5851000 71193.5 -24008.6
5852000 71261.4 -23943.5
5853000 71273.5 -23941.2
5854000 71268.5 -23932.3
5855000 71267.8 -23971.6
5856000 71366.6 -23851.7
5857000 71331 -23904.4
5858000 71250.1 -23993.6
5859000 71226.7 -24099.8
5860000 71238.7 -24024.8
5861000 71230.4 -24016.1
5862000 71320.6 -23940
5863000 71340.1 -23826.1
5864000 71271.1 -23979.7
5865000 71362.4 -23858.5
5866000 71258 -23948.4
5867000 71324.5 -23912
5868000 71289.8 -23879.2
5869000 71365.6 -23980.7
5870000 71338.1 -23937
5871000 71269.3 -23868
5872000 71234.3 -23985.7
5873000 71200.1 -23898.8
5874000 71259.9 -23978.6
5875000 71321 -23873.7
5876000 71305.6 -23845
5877000 71294.4 -23909.7
5878000 71331.4 -23778.4
5879000 71386.2 -23793.9
5880000 71368.5 -23765.2
5881000 71370.2 -23804.7
5882000 71344.5 -23698.4
5883000 71321.3 -23834.5
5884000 71383.9 -23771.4
5885000 71364.9 -23727.1
5886000 71456.3 -23637.9
5887000 71439.2 -23750.9
5888000 71330.5 -23900.4
5889000 71201 -23981.5
5890000 71232.2 -23944.9
5891000 71294.6 -23953.2
5892000 71460.7 -23846.7
5893000 71435.7 -23826.3
5894000 71475.7 -23812.4
5895000 71408.1 -23843.7
5896000 71402.2 -23818
5897000 71438.8 -23789.8
5898000 71428.1 -23802
5899000 71445.6 -23776.3
5900000 71458.8 -23738.8
5901000 71448.3 -23821.2
5902000 71463 -23695.1
5903000 71468.1 -23729.2
5904000 71408.6 -23794.5
5905000 71542.1 -23697.7
5906000 71582.5 -23600.1
5907000 71547.6 -23686.3
5908000 71501.1 -23678.7
5909000 71436.2 -23677.6
5910000 71460.4 -23662.3
5911000 71360.1 -23743.7
5912000 71260.7 -23859.9
5913000 71309 -23824
5914000 71254.9 -23887.2
5915000 71305.6 -23799.8
5916000 71358.6 -23790.4
5917000 71445.3 -23672.2
5918000 71421.3 -23630.5
5919000 71379.7 -23671.1
5920000 71353.6 -23715
5921000 71428.6 -23657.8
5922000 71425.7 -23617.9
5923000 71433.6 -23626.6
5924000 71403.6 -23704.4
5925000 71319.6 -23809.8
5926000 71409 -23729.7
5927000 71343 -23763.3
5928000 71376.8 -23901.3
5929000 71364.5 -23841.4
5930000 71380.9 -23804.9
5931000 71422.6 -23759.6
5932000 71418.1 -23696.1
5933000 71367.1 -23624.8
5934000 71478.9 -23584.5
5935000 71493.5 -23617.4
5936000 71428.8 -23633.9
5937000 71511.1 -23610.7
5938000 71522.3 -23559
5939000 71471.4 -23643.8
5940000 71411.5 -23832.6
5941000 71393 -23836.5
5942000 71352.9 -23858.8
5943000 71385.2 -23810.2
5944000 71371.8 -23827.3
5945000 71381.7 -23834.6
5946000 71295.2 -23799.4
5947000 71264.6 -23870
5948000 71158.4 -23900.1
5949000 71365.5 -23703.2
5950000 71408.7 -23745.1
5951000 71318.4 -23781
5952000 71334 -23714.1
5953000 71440.5 -23700.9
5954000 71561.5 -23616.3
5955000 71429.3 -23604
5956000 71403.1 -23755.7
5957000 71418.1 -23649.9
5958000 71496.8 -23623.2
5959000 71490.8 -23603.2
5960000 71469.7 -23565.3
5961000 71551.6 -23494.8
5962000 71610.8 -23543
5963000 71488 -23506.9
5964000 71383.9 -23651.6
5965000 71383.8 -23733
5966000 71471.9 -23611.9
5967000 71455.4 -23658
5968000 71415.4 -23674.3
5969000 71280.9 -23833.2
5970000 71389.4 -23675.6
5971000 71329.4 -23757.1
5972000 71275.3 -23874.5
5973000 71253.5 -23830.6
5974000 71199.8 -23884
5975000 71170 -23967.8
5976000 71247.3 -23914.2
5977000 71188.6 -23928.8
5978000 71217.2 -23960.8
5979000 71194.4 -23999.7
5980000 71350.1 -23871.6
5981000 71359.9 -23823.9
5982000 71367.4 -23896.7
5983000 71407.1 -23747.9
5984000 71408.6 -23773
5985000 71247 -23969.4
5986000 71251.3 -23998.2
5987000 71216.6 -24068.1
5988000 71175.3 -24150.5
5989000 71238.3 -23957.1
5990000 71363.1 -23791.8
5991000 71327.4 -23768.2
5992000 71450.2 -23676.9
5993000 71573.8 -23596.9
5994000 71498.2 -23683
5995000 71402.9 -23802.6
5996000 71313.4 -23841.7
5997000 71313.6 -23941.4
5998000 71294.1 -23927.2
5999000 71188.3 -23983.3
6000000 71260.5 -23959.5
6001000 71232 -23904.2
6002000 71223.4 -23934.9
6003000 71193.7 -23860.6
6004000 71226.9 -23920.3
6005000 71336.1 -23691.9
6006000 71276 -23830.2
6007000 71286.7 -23913.6
6008000 71336.6 -23845.8
6009000 71259.2 -23824.6
6010000 71214.6 -23840.8
6011000 71172.6 -23929.8
6012000 71262.2 -23817.7
6013000 71235.3 -23790.2
6014000 71195.3 -23922.1
6015000 71235 -23769
6016000 71301.7 -23781.1
6017000 71319.9 -23794.7
6018000 71286.4 -23926.7
6019000 71202.4 -24004.7
6020000 71212 -23918.9
6021000 71191.3 -23999
6022000 71158.5 -24053.2
6023000 71244.2 -23958.7
6024000 71306.9 -23860
6025000 71350 -23864.6
6026000 71448.4 -23798.8
6027000 71328.6 -23879.7
6028000 71254.8 -23975.6
6029000 71135.5 -24020.1
6030000 71198.3 -24067.3
6031000 71216.8 -23919.5
6032000 71265 -23936.6
6033000 71271 -23908.3
6034000 71304 -23845.2
6035000 71380.2 -23824.5
6036000 71430.4 -23784
6037000 71464.3 -23797.2
6038000 71408.1 -23932.4
6039000 71412.6 -23870.6
6040000 71386.9 -23857.6
6041000 71339.2 -23864.6
6042000 71288.2 -23900.4
6043000 71131.3 -23993.7
6044000 71128.8 -24096.6
6045000 71069.9 -24151.1
6046000 71118.8 -24142.6
6047000 71152.3 -24121.9
6048000 71189 -24035.8
6049000 71151.5 -23983.3
6050000 71160.9 -23867.3
6051000 71244.9 -23792.7
6052000 71325.1 -23816
6053000 71271.3 -23815.8
6054000 71304.5 -23788.8
6055000 71215.2 -23940.4
6056000 71232.3 -23942.8
6057000 71184.8 -24033.9
6058000 71127.9 -24102.2
6059000 71102.6 -24098.8
6060000 71255.3 -23962.7
6061000 71216.8 -23940.7
6062000 71213.1 -24094.5
6063000 71279.4 -23964.8
6064000 71371.3 -23909.5
6065000 71264.8 -24035
6066000 71311.6 -24041.7
6067000 71289.4 -23927.8
6068000 71299.8 -23975.2
6069000 71269.3 -24028.3
6070000 71345.6 -23960.7
6071000 71244.9 -23943.5
6072000 71303.8 -23967.4
6073000 71287.4 -24071.8
6074000 71257.6 -23969.8
6075000 71301.8 -23904.2
6076000 71370.9 -23882.2
6077000 71448.6 -23951.1
6078000 71408 -23888.5
6079000 71429.1 -23850.1
6080000 71448.7 -23921.1
6081000 71536.9 -23833.9
6082000 71508.3 -23852.2
6083000 71438.3 -23939.9
6084000 71284.5 -24016.9
6085000 71343.6 -23894.5
6086000 71380.3 -23818
6087000 71489.4 -23891.3
6088000 71413.5 -23913.3
6089000 71387 -24049.8
6090000 71399.7 -23922.5
6091000 71475.7 -23900.9
6092000 71498.6 -23717.4
6093000 71584.3 -23660.8
6094000 71608 -23727.9
6095000 71544.1 -23715
6096000 71513 -23792
6097000 71558 -23698.5
6098000 71638.1 -23658.9
6099000 71523.9 -23756.7
6100000 71421.1 -23848.3
6101000 71425.5 -23842.6
6102000 71413.6 -23848.2
6103000 71420.4 -23869.2
6104000 71323.3 -24001.3
6105000 71392.2 -23893.3
6106000 71440.7 -23928.8
6107000 71287.8 -24045.5
6108000 71214.5 -24182.5
6109000 71303.9 -24038.1
6110000 71300.8 -24102.7
6111000 71290.7 -24073.2
6112000 71404 -24006.7
6113000 71381.5 -23970.6
6114000 71358.5 -24039.4
6115000 71398.9 -23969.6
6116000 71412.7 -23931.6
6117000 71467.7 -23955.1
6118000 71438.7 -24004.4
6119000 71446.9 -23948.7
6120000 71392.8 -23868.2
6121000 71418.7 -23968.1
6122000 71354.9 -23932
6123000 71393.2 -23950.1
6124000 71365 -23845.3
6125000 71442.3 -23867.5
6126000 71503.4 -23890.5
6127000 71388.2 -23970.4
6128000 71376.2 -23948.3
6129000 71425.8 -23944.9
6130000 71317.5 -23922
6131000 71300.2 -23935.7
6132000 71433.7 -23934.7
6133000 71245.1 -24009.3
6134000 71261.1 -24103.6
6135000 71341.9 -24024.5
6136000 71385.2 -23934.5
6137000 71486.1 -23870.5
6138000 71403.5 -23915.8
6139000 71467.7 -23865.8
6140000 71326.5 -23915.5
6141000 71262.3 -24114.7
6142000 71399.3 -23959.9
6143000 71443.4 -23881.1
6144000 71441.8 -23889.2
6145000 71383.2 -23985.4
6146000 71371.6 -23976.9
6147000 71291.8 -24044.6
6148000 71419.3 -24049.1
6149000 71392.8 -24031.8
6150000 71299.4 -24189.6
6151000 71384.2 -24142.9
6152000 71435.8 -23990.5
6153000 71411.7 -23970.4
6154000 71453.1 -23958.8
6155000 71278.4 -24072.2
6156000 71284.4 -24098.7
6157000 71395.8 -24013.2
6158000 71440.3 -23964.6
6159000 71285.9 -24154.9
6160000 71291.6 -24098.2
6161000 71414.9 -23952.3
6162000 71435.8 -23997.3
6163000 71386 -24057.9
6164000 71442.2 -23978.4
6165000 71546.1 -23940.6
6166000 71437.5 -23928.9
6167000 71410.3 -23978.1
6168000 71387.8 -24057.2
6169000 71391.6 -23995.9
6170000 71417.7 -24074.2
6171000 71363.2 -24084
6172000 71452.5 -23978.3
6173000 71461.2 -23998
6174000 71440.3 -24039.1
6175000 71341.8 -24146.5
6176000 71307.2 -24255.6
6177000 71259.3 -24266.4
6178000 71283.8 -24252.2
6179000 71445.8 -24141.8
6180000 71402.2 -24238
6181000 71294.5 -24219.2
6182000 71215.2 -24284.3
6183000 71259.9 -24267
6184000 71278.4 -24268.9
6185000 71365.9 -24113.5
6186000 71384.4 -24144.3
6187000 71508.6 -24043.8
6188000 71411 -23956.2
6189000 71461.6 -23926
6190000 71431.3 -23846.6
6191000 71414.9 -23846.6
6192000 71452.1 -23869
6193000 71443.5 -23913.3
6194000 71357.1 -23914.6
6195000 71411.5 -23906.1
6196000 71408.5 -24049.5
6197000 71503.6 -23865.9
6198000 71610.1 -23763.5
6199000 71618.3 -23740.1
6200000 71550.4 -23796
6201000 71540.4 -23802.9
6202000 71496.3 -23815.5
6203000 71469.4 -23864.5
6204000 71463.4 -23886.1
6205000 71504.8 -23963.6
6206000 71532.9 -23848.7
6207000 71389.1 -23928.8
6208000 71498.8 -23905.1
6209000 71527.7 -23920.1
6210000 71489 -23888
6211000 71518.3 -23841.2
6212000 71692 -23770.9
6213000 71607.9 -23700
6214000 71629 -23734.7
6215000 71582.3 -23778.8
6216000 71530.7 -23774.8
6217000 71482.9 -23773.6
6218000 71455.7 -23869.2
6219000 71516.8 -23706.3
6220000 71573.2 -23704.7
6221000 71532.2 -23635.6
6222000 71492.9 -23749.7
6223000 71398.7 -23839.8
6224000 71483.3 -23783
6225000 71505.7 -23837.4
6226000 71465.1 -23852.1
6227000 71543.2 -23785.6
6228000 71461.5 -23935.7
6229000 71410.1 -23964.3
6230000 71446.6 -23849.1
6231000 71427.5 -23841.6
6232000 71343 -23965
6233000 71452.5 -23832.7
6234000 71330.2 -24047.8
6235000 71307.4 -24068.7
6236000 71265.4 -24146.8
6237000 71353 -24089.1
6238000 71369 -24100.1
6239000 71356 -23956.1
6240000 71292 -23969.5
6241000 71239.6 -24009.2
6242000 71299 -24069.4
6243000 71253 -23951.7
6244000 71206.7 -24039.9
6245000 71160.3 -24172.7
6246000 71137.7 -24060.1
6247000 71296.3 -23957.8
6248000 71271.9 -23978.9
6249000 71321.4 -23894.8
6250000 71288.5 -23976.8
6251000 71258.1 -24041.3
6252000 71318.7 -23961.2
6253000 71250.7 -23972.7
6254000 71318.5 -23928.5
6255000 71427 -23829.2
6256000 71381.2 -23969.5
6257000 71278.1 -24035.7
6258000 71242.9 -23986.8
6259000 71221.8 -23988.1
6260000 71265.5 -23925.7
6261000 71191.4 -24045.1
6262000 71266.4 -24081.9
6263000 71331.9 -23953.9
6264000 71240.7 -23976.8
6265000 71311.6 -23975.2
6266000 71259.8 -23974.9
6267000 71271.2 -24011.2
6268000 71299.7 -23995.9
6269000 71331.2 -23920.4
6270000 71341 -23890.4
6271000 71446.4 -23800.8
6272000 71356.7 -23879
6273000 71361.3 -23839.4
6274000 71372.5 -23773
6275000 71372.3 -23850
6276000 71327.8 -23838.5
6277000 71304.9 -23804.3
6278000 71246.9 -23845.2
6279000 71302.2 -23830
6280000 71298.7 -23822.1
6281000 71329.4 -23794.4
6282000 71454.3 -23692.6
6283000 71382.6 -23838.6
6284000 71310.2 -23857.4
6285000 71247.7 -23902.5
6286000 71151.2 -23988.1
6287000 71284.1 -23869.2
6288000 71246.5 -23890
6289000 71357 -23791.8
6290000 71273 -23841.5
6291000 71284.5 -23861.1
6292000 71334.9 -23851.5
6293000 71441.3 -23774.4
6294000 71448.4 -23681.7
6295000 71393.4 -23841.4
6296000 71305.5 -23817.9
6297000 71347.1 -23897.4
6298000 71434 -23796.6
6299000 71411.8 -23775.5
6300000 71509.4 -23730.4
6301000 71523.2 -23662
6302000 71473.5 -23748.2
6303000 71410.1 -23755.4
6304000 71355.4 -23718.1
6305000 71434.3 -23740.5
6306000 71412.9 -23779.6
6307000 71380.6 -23730.1
6308000 71389.6 -23827.7
6309000 71277.2 -23935.1
6310000 71337.6 -24010.7
6311000 71430.4 -23891.5
6312000 71564.9 -23707.1
6313000 71458.6 -23782.6
6314000 71448.3 -23731.2
6315000 71476 -23691.9
6316000 71488 -23771.5
6317000 71461.9 -23751.1
6318000 71529 -23750.5
6319000 71466.4 -23740.1
6320000 71532.9 -23715.8
6321000 71468.6 -23670.2
6322000 71502.9 -23648.2
6323000 71506.3 -23655.4
6324000 71445.3 -23642
6325000 71477.5 -23686.4
6326000 71391.3 -23732.4
6327000 71448.8 -23734.6
6328000 71358.6 -23814.3
6329000 71336 -23718.5
6330000 71344.1 -23821
6331000 71480.4 -23796.3
6332000 71559.2 -23664.8
6333000 71459.4 -23821.9
6334000 71301.8 -23859.5
6335000 71361.7 -23747.2
6336000 71434.4 -23700.1
6337000 71451.5 -23730.2
6338000 71383.3 -23861
6339000 71428.8 -23907.6
6340000 71457.4 -23855.8
6341000 71411.8 -23841.7
6342000 71389.9 -23834.6
6343000 71365.6 -23807.2
6344000 71340 -23936.2
6345000 71484.1 -23800.7
6346000 71481.9 -23748.6
6347000 71405.7 -23753.8
6348000 71352.9 -23872
6349000 71331.9 -23830
6350000 71381.7 -23721.5
6351000 71434.1 -23702.4
6352000 71506.4 -23670
6353000 71399 -23723.9
6354000 71453.3 -23671.8
6355000 71365.8 -23803.5
6356000 71536.5 -23729
6357000 71523.2 -23730.3
6358000 71434.5 -23786
6359000 71405.6 -23757.2
6360000 71534.1 -23652.7
6361000 71471.1 -23654
6362000 71496 -23734.9
6363000 71632.7 -23565.1
6364000 71636.7 -23745.8
6365000 71712 -23629.7
6366000 71640.8 -23595.2
6367000 71618.4 -23697.8
6368000 71689.5 -23583
6369000 71672.3 -23634.3
6370000 71764.2 -23577.2
6371000 71696.2 -23624.6
6372000 71598.9 -23526.5
6373000 71683.1 -23609.3
6374000 71594.3 -23605
6375000 71699.3 -23576
6376000 71695.7 -23473.8
6377000 71775.5 -23382.8
6378000 71790.2 -23402.4
6379000 71709.7 -23438.2
6380000 71654.2 -23550.7
6381000 71707 -23502.9
6382000 71768.4 -23414.6
6383000 71734.3 -23480
6384000 71748.4 -23411.9
6385000 71692.1 -23455
6386000 71732.9 -23444.2
6387000 71674.4 -23451
6388000 71704.6 -23378.1
6389000 71745.2 -23383.7
6390000 71734.9 -23444.8
6391000 71690.1 -23449.6
6392000 71605.7 -23552
6393000 71540.2 -23633.5
6394000 71493.8 -23654.3
6395000 71344.8 -23783
6396000 71304.2 -23777.2
6397000 71217.1 -23882
6398000 71186.9 -23803.6
6399000 71260.4 -23748.2
6400000 71348.2 -23769.8
6401000 71219.5 -23924.3
6402000 71208 -23881.8
6403000 71228.1 -23963.6
6404000 71209.9 -23964.6
6405000 71232.6 -23995.5
6406000 71299.1 -23932.6
6407000 71322.5 -23925.1
6408000 71373.1 -23885.6
6409000 71384.3 -23802.9
6410000 71359.1 -23789.5
6411000 71360 -23818.6
6412000 71360.2 -23808.5
6413000 71281.8 -23876.4
6414000 71303.2 -23821.8
6415000 71417.7 -23686.9
6416000 71438.3 -23690.5
6417000 71405.4 -23711
6418000 71436.2 -23692.5
6419000 71485.7 -23628.6
6420000 71466.9 -23730
6421000 71499.2 -23657
6422000 71380.3 -23655.4
6423000 71495 -23648.7
6424000 71329.1 -23772.6
6425000 71198.2 -23939.4
6426000 71264.6 -23900.1
6427000 71172.4 -23941.2
6428000 71304.4 -23847.3
6429000 71281 -23837.1
6430000 71303.9 -23885.7
6431000 71371.1 -23742.9
6432000 71363.9 -23747.4
6433000 71388.2 -23753.5
6434000 71410.6 -23622.9
6435000 71413.6 -23766.1
6436000 71329.8 -23798.6
6437000 71255.8 -23798.4
6438000 71363.7 -23762.5
6439000 71362.2 -23753.9
6440000 71334.8 -23872.9
6441000 71299.4 -23868.7
6442000 71314.1 -23896.4
6443000 71307.4 -23957.5
6444000 71363 -23837.9
6445000 71524.9 -23692.1
6446000 71552.7 -23594.8
6447000 71467.5 -23609
6448000 71409.5 -23690.8
6449000 71418.3 -23686.9
6450000 71478.2 -23675.8
6451000 71421.1 -23729.3
6452000 71421.2 -23719.5
6453000 71415.5 -23717.5
6454000 71331.9 -23824.8
6455000 71271.1 -23881.2
6456000 71112.1 -23941.7
6457000 71116.2 -23906.5
6458000 71210.2 -23871.5
6459000 71228 -23906.8
6460000 71148.3 -23920
6461000 71150.5 -23978.6
6462000 71234.4 -23907
6463000 71148.6 -24018.7
6464000 71209.5 -24015.3
6465000 71255.1 -23870.7
6466000 71254.9 -23918.1
6467000 71289 -23812.5
6468000 71271.9 -23883.6
6469000 71370.4 -23882.9
6470000 71248.5 -23935.6
6471000 71285.5 -23816.9
6472000 71346.5 -23840
6473000 71439.1 -23778.1
6474000 71436.7 -23863.8
6475000 71511 -23571.8
6476000 71476.5 -23576.1
6477000 71421.5 -23605.1
6478000 71484.4 -23584.5
6479000 71526.8 -23593.7
6480000 71571.9 -23540.6
6481000 71513.3 -23560.8
6482000 71387.1 -23734
6483000 71362.8 -23772
6484000 71335.7 -23724.7
6485000 71361.7 -23817.1
6486000 71388.1 -23643.7
6487000 71332.6 -23814.6
6488000 71281.6 -23908.7
6489000 71294.3 -23836.7
6490000 71177.2 -23832.5
6491000 71216.9 -23864.9
6492000 71307.8 -23857.8
6493000 71385.6 -23692.4
6494000 71343.5 -23797.6
6495000 71221.3 -23890.1
6496000 71260.8 -23914.4
6497000 71215.6 -23851.9
6498000 71243 -23877.6
6499000 71309.8 -23828.7
6500000 71291.1 -23832.8
6501000 71331.7 -23804
6502000 71331.3 -23807.6
6503000 71236.5 -23871
6504000 71204.8 -23900.7
6505000 71248.6 -23849.4
6506000 71265 -23754.7
6507000 71220 -23869.8
6508000 71177.1 -23910.8
6509000 71277.9 -23873.9
6510000 71266.2 -23831.8
6511000 71325.4 -23727.7
6512000 71288.6 -23764.8
6513000 71212.1 -23926.4
6514000 71293.1 -23832.6
6515000 71387.2 -23715.1
6516000 71402.2 -23805.2
6517000 71364.3 -23765.9
6518000 71441.5 -23772.7
6519000 71338.1 -23838.8
6520000 71313.5 -23895
6521000 71330 -23808
6522000 71375.7 -23848.1
6523000 71254.9 -23979
6524000 71270.2 -23908.3
6525000 71318.7 -23932.4
6526000 71379.6 -23829
6527000 71345.7 -23771.8
6528000 71272.2 -23956.7
6529000 71338.1 -23861.9
6530000 71287.3 -23893.5
6531000 71330.6 -23808.5
6532000 71352.2 -23686.8
6533000 71461.6 -23669
6534000 71237.8 -23929.2
6535000 71251.7 -23941.2
6536000 71292.6 -23943.5
6537000 71291.1 -23874.3
6538000 71268.8 -23958.3
6539000 71151.2 -24012.3
6540000 71155.2 -24108.8
6541000 71153.8 -24039.3
6542000 71273 -23959
6543000 71283.2 -23911.2
6544000 71308.1 -24012.7
6545000 71319.2 -23978.2
6546000 71250.3 -23990.6
6547000 71317.7 -24030.4
6548000 71224.3 -24047.3
6549000 71057.8 -24078.1
6550000 71121.5 -24164.9
6551000 71107.5 -24142
6552000 71173.6 -24067.8
6553000 71237.6 -24008.1
6554000 71256.1 -23953.6
6555000 71274.4 -23916.3
6556000 71317.3 -23869.5
6557000 71384.7 -23886.2
6558000 71313 -23998.4
6559000 71312.1 -23935.9
6560000 71354.9 -23948.9
6561000 71345.2 -23938.3
6562000 71373.6 -23859.2
6563000 71348.7 -23908.2
6564000 71209.7 -24012.8
6565000 71222.8 -24003.1
6566000 71247.6 -24034.9
6567000 71283.2 -24000.3
6568000 71233.8 -24007.2
6569000 71259.2 -23980.9
6570000 71269.7 -23944.9
6571000 71396.1 -23819.4
6572000 71441.4 -23823.1
6573000 71535.8 -23677.2
6574000 71588 -23770.7
6575000 71563.8 -23688.9
6576000 71586.5 -23754
6577000 71593.6 -23693.2
6578000 71535.8 -23738.3
6579000 71482.8 -23814
6580000 71440 -23717.1
6581000 71674.1 -23501.5
6582000 71518.2 -23579
6583000 71525.7 -23733.3
6584000 71625.9 -23711.3
6585000 71583.7 -23682.7
6586000 71573.7 -23681.6
6587000 71521.3 -23719.3
6588000 71499.4 -23805.3
6589000 71571 -23792.9
6590000 71539.4 -23823.3
6591000 71497 -23822.5
6592000 71519.6 -23906.3
6593000 71574.3 -23793.7
6594000 71497.5 -23905
6595000 71389.3 -23941
6596000 71465.7 -23813.6
6597000 71345.8 -23905
6598000 71352 -23901.2
6599000 71492.7 -23794.9
6600000 71477.3 -23790
6601000 71472.1 -23846.2
6602000 71529.4 -23779.6
6603000 71560.3 -23763
6604000 71553.3 -23732.2
6605000 71507.3 -23794.2
6606000 71372.4 -23948.7
6607000 71377.9 -23909.9
6608000 71352.2 -23848.1
6609000 71414.3 -23862.1
6610000 71411.6 -23904
6611000 71377.9 -23913.2
6612000 71329 -23995
6613000 71314.6 -23952.7
6614000 71351.8 -23921.8
6615000 71289.5 -23972.2
6616000 71237.6 -24046.6
6617000 71099.9 -24050
6618000 71217.3 -24001.8
6619000 71215.2 -23999.9
6620000 71283.5 -23915
6621000 71337.8 -23921.6
6622000 71197.7 -23975.6
6623000 71219.5 -23892.3
6624000 71316.8 -23832
6625000 71462 -23809.3
6626000 71399.5 -23794.4
6627000 71298.9 -23865.4
6628000 71319.7 -23902.7
6629000 71271.6 -23829.6
6630000 71419 -23732.6
6631000 71371.8 -23829.8
6632000 71366.8 -23910.7
6633000 71377.8 -23833.2
6634000 71295.7 -23938.4
6635000 71332.5 -23859.7
6636000 71448.8 -23794.8
6637000 71448.9 -23775.8
6638000 71469.1 -23855
6639000 71414.7 -23796.4
6640000 71403.7 -23869.5
6641000 71410.6 -23784.8
6642000 71377 -23817.6
6643000 71341.9 -23927.7
6644000 71323.1 -23967.9
6645000 71303.5 -23912.4
6646000 71375.8 -23849.4
6647000 71321.6 -23954.5
6648000 71204 -23992.9
6649000 71146.9 -24093.5
6650000 71282.9 -24022.7
6651000 71436.4 -23880.2
6652000 71416.4 -23855.3
6653000 71264.6 -23941.3
6654000 71172.8 -24026.2
6655000 71328.2 -23932
6656000 71261.4 -24059.6
6657000 71291.9 -23860.4
6658000 71267.8 -23922.2
6659000 71311.3 -23970.1
6660000 71242.6 -24097.5
6661000 71235.4 -24069.3
6662000 71134.5 -24092.8
6663000 71150.8 -24085.7
6664000 71191.5 -24145.7
6665000 71149.4 -24187.6
6666000 71178.3 -24108.2
6667000 71152.8 -24098.9
6668000 71222 -24145.1
6669000 71263.8 -24125.2
6670000 71274 -24206.6
6671000 71268 -24163.8
6672000 71235 -24127.1
6673000 71254.8 -24098.4
6674000 71244.1 -24113
6675000 71181.5 -24167.9
6676000 71177 -24024.5
6677000 71210.3 -24005.3
6678000 71289.8 -23944.6
6679000 71204.1 -24014.7
6680000 71216.5 -24130.3
6681000 71162.3 -24125.4
6682000 71198.4 -24081.7
6683000 71256.5 -24002
6684000 71213.3 -24042.1
6685000 71231.9 -24026.8
6686000 71212.3 -24062.5
6687000 71215.7 -24057.6
6688000 71222.8 -24080.4
6689000 71179.6 -24105.2
6690000 71194.9 -24108
6691000 71300.9 -23947.7
6692000 71220.1 -24008.5
6693000 71163.9 -24022.8
6694000 71142 -24087.3
6695000 71200.2 -23976.6
6696000 71273.6 -23962.4
6697000 71219.6 -24018.8
6698000 71144 -24052.7
6699000 71192.4 -24013.4
6700000 71183.6 -24068.4
6701000 71232.1 -24004.5
6702000 71243.2 -24065.7
6703000 71249.6 -24025.6
6704000 71226.9 -24106.5
6705000 71233.6 -24105.1
6706000 71322.5 -24088.5
6707000 71320 -24105.2
6708000 71297.9 -24024.2
6709000 71319.9 -24015.8
6710000 71375.7 -24009.7
6711000 71459.4 -23959.9
6712000 71427.8 -24093.1
6713000 71313.7 -24034
6714000 71338.7 -24046.3
6715000 71323.8 -24064.9
6716000 71458.1 -24019.4
6717000 71368.4 -24087.3
6718000 71301.3 -24164.7
6719000 71340.9 -24055.6
6720000 71373.4 -23880
6721000 71413 -23907.1
6722000 71432.6 -23906.9
6723000 71278.1 -23960.5
6724000 71353.3 -24067.1
6725000 71352.5 -24019.3
6726000 71249.8 -24078.4
